source_repo_path	public_repo_path	role	upstream_source	source_version_or_retrieval_date	original_redistribution_status	public_decision	license_or_terms	citation_required	reason	replacement_or_acquisition_method	sha256
src/cardozo_ketamine_hr/pairwise_continuous.py	src/cardozo_ketamine_hr/pairwise_continuous.py	ORIGINAL_SOFTWARE_OR_TEST	Cardozo ketamine historeceptomics project	APPROVED_PUBLICATION_SOURCE_SNAPSHOT_2026-08-25	PROJECT_ORIGINAL_OR_NOT_APPLICABLE	REPLACE_WITH_PUBLIC_DERIVATIVE	MIT	NO	Public documentation, metadata, or input routing was sanitized without changing protected scientific behavior	Derived from the approved source snapshot with documented public-only changes	D73B9432FD4C37125FE60F881C09EB819A29F890AE0D5EBFDC05462C3306E72C
src/cardozo_ketamine_hr/pairwise_fingerprint.py	src/cardozo_ketamine_hr/pairwise_fingerprint.py	ORIGINAL_SOFTWARE_OR_TEST	Cardozo ketamine historeceptomics project	APPROVED_PUBLICATION_SOURCE_SNAPSHOT_2026-08-25	PROJECT_ORIGINAL_OR_NOT_APPLICABLE	REPLACE_WITH_PUBLIC_DERIVATIVE	MIT	NO	Public documentation, metadata, or input routing was sanitized without changing protected scientific behavior	Derived from the approved source snapshot with documented public-only changes	BFF725618DB8D57AC98DBF6335FA9DB7DDEA0AAE4D682E74D956BA166272DF1C
src/cardozo_ketamine_hr/pipeline.py	src/cardozo_ketamine_hr/pipeline.py	ORIGINAL_SOFTWARE_OR_TEST	Cardozo ketamine historeceptomics project	APPROVED_PUBLICATION_SOURCE_SNAPSHOT_2026-08-25	PROJECT_ORIGINAL_OR_NOT_APPLICABLE	REPLACE_WITH_PUBLIC_DERIVATIVE	MIT	NO	Public documentation, metadata, or input routing was sanitized without changing protected scientific behavior	Derived from the approved source snapshot with documented public-only changes	63CD8537A5A1B03449AD741F237BB9F335C902B6F205C08EE51DFEDF189FCB2F
src/cardozo_ketamine_hr/portable.py	src/cardozo_ketamine_hr/portable.py	ORIGINAL_SOFTWARE_OR_TEST	Cardozo ketamine historeceptomics project	APPROVED_PUBLICATION_SOURCE_SNAPSHOT_2026-08-25	PROJECT_ORIGINAL_OR_NOT_APPLICABLE	REPLACE_WITH_PUBLIC_DERIVATIVE	MIT	NO	Public documentation, metadata, or input routing was sanitized without changing protected scientific behavior	Derived from the approved source snapshot with documented public-only changes	871A1E8007DB6FB1C756B7FC1FDD0453FDAC5913E50CF23306AF6810465FFEB8
src/cardozo_ketamine_hr/qa.py	src/cardozo_ketamine_hr/qa.py	ORIGINAL_SOFTWARE_OR_TEST	Cardozo ketamine historeceptomics project	APPROVED_PUBLICATION_SOURCE_SNAPSHOT_2026-08-25	PROJECT_ORIGINAL_OR_NOT_APPLICABLE	REPLACE_WITH_PUBLIC_DERIVATIVE	MIT	NO	Public documentation, metadata, or input routing was sanitized without changing protected scientific behavior	Derived from the approved source snapshot with documented public-only changes	E8DEAA531014BA5F0E721FD6711B52F57A1A9AF96E1BB542A12B474CE492A717
src/cardozo_ketamine_hr/query_freeze.py	src/cardozo_ketamine_hr/query_freeze.py	ORIGINAL_SOFTWARE_OR_TEST	Cardozo ketamine historeceptomics project	APPROVED_PUBLICATION_SOURCE_SNAPSHOT_2026-08-25	PROJECT_ORIGINAL_OR_NOT_APPLICABLE	REPLACE_WITH_PUBLIC_DERIVATIVE	MIT	NO	Public documentation, metadata, or input routing was sanitized without changing protected scientific behavior	Derived from the approved source snapshot with documented public-only changes	147417B40EAD67D52548343CADCDAB00EF4EE73DC583FAE61AF599DF585CF833
src/cardozo_ketamine_hr/residual_analysis.py	src/cardozo_ketamine_hr/residual_analysis.py	ORIGINAL_SOFTWARE_OR_TEST	Cardozo ketamine historeceptomics project	APPROVED_PUBLICATION_SOURCE_SNAPSHOT_2026-08-25	PROJECT_ORIGINAL_OR_NOT_APPLICABLE	REPLACE_WITH_PUBLIC_DERIVATIVE	MIT	NO	Public documentation, metadata, or input routing was sanitized without changing protected scientific behavior	Derived from the approved source snapshot with documented public-only changes	59497A282DCACFA86B1D806876A3B0181A15159E120AD3A369E6A77B73318CB5
src/cardozo_ketamine_hr/resource_manager.py	src/cardozo_ketamine_hr/resource_manager.py	ORIGINAL_SOFTWARE_OR_TEST	Cardozo ketamine historeceptomics project	APPROVED_PUBLICATION_SOURCE_SNAPSHOT_2026-08-25	PROJECT_ORIGINAL_OR_NOT_APPLICABLE	REPLACE_WITH_PUBLIC_DERIVATIVE	MIT	NO	Public documentation, metadata, or input routing was sanitized without changing protected scientific behavior	Derived from the approved source snapshot with documented public-only changes	6DAC849419732785F536D27A3EE86FC8BB59ED333833167D93EA80B61B075CC4
src/cardozo_ketamine_hr/tables.py	src/cardozo_ketamine_hr/tables.py	ORIGINAL_SOFTWARE_OR_TEST	Cardozo ketamine historeceptomics project	APPROVED_PUBLICATION_SOURCE_SNAPSHOT_2026-08-25	PROJECT_ORIGINAL_OR_NOT_APPLICABLE	REPLACE_WITH_PUBLIC_DERIVATIVE	MIT	NO	Public documentation, metadata, or input routing was sanitized without changing protected scientific behavior	Derived from the approved source snapshot with documented public-only changes	C8F57DECB73BF7B16A9B03DFB771500BC74567C0D1B9850A49FD873BAFB50FA7
src/cardozo_ketamine_hr/targets.py	src/cardozo_ketamine_hr/targets.py	ORIGINAL_SOFTWARE_OR_TEST	Cardozo ketamine historeceptomics project	APPROVED_PUBLICATION_SOURCE_SNAPSHOT_2026-08-25	PROJECT_ORIGINAL_OR_NOT_APPLICABLE	REPLACE_WITH_PUBLIC_DERIVATIVE	MIT	NO	Public documentation, metadata, or input routing was sanitized without changing protected scientific behavior	Derived from the approved source snapshot with documented public-only changes	A4F44E85D52118A49502EE2759B73A17BD540C2F224ACECB6D885D789D032D84
src/cardozo_ketamine_hr/tissue_normalization.py	src/cardozo_ketamine_hr/tissue_normalization.py	ORIGINAL_SOFTWARE_OR_TEST	Cardozo ketamine historeceptomics project	APPROVED_PUBLICATION_SOURCE_SNAPSHOT_2026-08-25	PROJECT_ORIGINAL_OR_NOT_APPLICABLE	REPLACE_WITH_PUBLIC_DERIVATIVE	MIT	NO	Public documentation, metadata, or input routing was sanitized without changing protected scientific behavior	Derived from the approved source snapshot with documented public-only changes	9939C7D4E633444576021919B0CC58DCA679BDBEC74E268D9258CB7BF026EE6E
src/cardozo_ketamine_hr/upstream/audit_recover_missing38_biogas_expression_v1.py	src/cardozo_ketamine_hr/upstream/audit_recover_missing38_biogas_expression_v1.py	ORIGINAL_SOFTWARE_OR_TEST	Cardozo ketamine historeceptomics project	APPROVED_PUBLICATION_SOURCE_SNAPSHOT_2026-08-25	PROJECT_ORIGINAL_OR_NOT_APPLICABLE	REPLACE_WITH_PUBLIC_DERIVATIVE	MIT	NO	Public documentation, metadata, or input routing was sanitized without changing protected scientific behavior	Derived from the approved source snapshot with documented public-only changes	EC7C1CE9CDCB5E8B81E86056B8575CB15881F3540954A10E8B23FAB9568331B0
src/cardozo_ketamine_hr/upstream/cleanup_pooled_parent_ketamine_activity_v2.py	src/cardozo_ketamine_hr/upstream/cleanup_pooled_parent_ketamine_activity_v2.py	ORIGINAL_SOFTWARE_OR_TEST	Cardozo ketamine historeceptomics project	APPROVED_PUBLICATION_SOURCE_SNAPSHOT_2026-08-25	PROJECT_ORIGINAL_OR_NOT_APPLICABLE	REPLACE_WITH_PUBLIC_DERIVATIVE	MIT	NO	Public documentation, metadata, or input routing was sanitized without changing protected scientific behavior	Derived from the approved source snapshot with documented public-only changes	8A2F32FA9E0E8E6D9CA0A57E64BCC29B4CDB41D282208A54C434B46563BAFF9D
src/cardozo_ketamine_hr/upstream/figure4_rightlegend_authority.py	src/cardozo_ketamine_hr/upstream/figure4_rightlegend_authority.py	ORIGINAL_SOFTWARE_OR_TEST	Cardozo ketamine historeceptomics project	APPROVED_PUBLICATION_SOURCE_SNAPSHOT_2026-08-25	PROJECT_ORIGINAL_OR_NOT_APPLICABLE	REPLACE_WITH_PUBLIC_DERIVATIVE	MIT	NO	Public documentation, metadata, or input routing was sanitized without changing protected scientific behavior	Derived from the approved source snapshot with documented public-only changes	0C2860E803E2BDB74657611C0DB0075B8CC453C9CCCA6697791959761E2AAA8F
src/cardozo_ketamine_hr/upstream/finalize_pooled_parent_ketamine_activity_v4.py	src/cardozo_ketamine_hr/upstream/finalize_pooled_parent_ketamine_activity_v4.py	ORIGINAL_SOFTWARE_OR_TEST	Cardozo ketamine historeceptomics project	APPROVED_PUBLICATION_SOURCE_SNAPSHOT_2026-08-25	PROJECT_ORIGINAL_OR_NOT_APPLICABLE	REPLACE_WITH_PUBLIC_DERIVATIVE	MIT	NO	Public documentation, metadata, or input routing was sanitized without changing protected scientific behavior	Derived from the approved source snapshot with documented public-only changes	F01B5D7DD0B3CC1295507D901706E41D139A7B5C44A7C844BAB01661DC67A741
src/cardozo_ketamine_hr/upstream/forensic_finalize_pooled_parent_ketamine_activity_v3.py	src/cardozo_ketamine_hr/upstream/forensic_finalize_pooled_parent_ketamine_activity_v3.py	ORIGINAL_SOFTWARE_OR_TEST	Cardozo ketamine historeceptomics project	APPROVED_PUBLICATION_SOURCE_SNAPSHOT_2026-08-25	PROJECT_ORIGINAL_OR_NOT_APPLICABLE	REPLACE_WITH_PUBLIC_DERIVATIVE	MIT	NO	Public documentation, metadata, or input routing was sanitized without changing protected scientific behavior	Derived from the approved source snapshot with documented public-only changes	F2EA1A22B2DAB55267E65DED6DAE23645EEC1A962FD7A7C61B44B3B6EA8C2A91
src/cardozo_ketamine_hr/upstream/generate_pooled_parent_ketamine_expanded58_hr_v2.py	src/cardozo_ketamine_hr/upstream/generate_pooled_parent_ketamine_expanded58_hr_v2.py	ORIGINAL_SOFTWARE_OR_TEST	Cardozo ketamine historeceptomics project	APPROVED_PUBLICATION_SOURCE_SNAPSHOT_2026-08-25	PROJECT_ORIGINAL_OR_NOT_APPLICABLE	REPLACE_WITH_PUBLIC_DERIVATIVE	MIT	NO	Public documentation, metadata, or input routing was sanitized without changing protected scientific behavior	Derived from the approved source snapshot with documented public-only changes	CFDC40D395C45CD5C7A0D5B381119DE33FC98F11177865DCFCDEC3CCAA0B8AC4
src/cardozo_ketamine_hr/upstream/generate_pooled_parent_ketamine_full_hr_v1.py	src/cardozo_ketamine_hr/upstream/generate_pooled_parent_ketamine_full_hr_v1.py	ORIGINAL_SOFTWARE_OR_TEST	Cardozo ketamine historeceptomics project	APPROVED_PUBLICATION_SOURCE_SNAPSHOT_2026-08-25	PROJECT_ORIGINAL_OR_NOT_APPLICABLE	REPLACE_WITH_PUBLIC_DERIVATIVE	MIT	NO	Public documentation, metadata, or input routing was sanitized without changing protected scientific behavior	Derived from the approved source snapshot with documented public-only changes	49DFAF91251C28CC67E09D3403B849A839D6680D39C207C2BCAE718A0D3820A2
src/cardozo_ketamine_hr/upstream/generate_pooled_parent_ketamine_strict18_fingerprint_v1.py	src/cardozo_ketamine_hr/upstream/generate_pooled_parent_ketamine_strict18_fingerprint_v1.py	ORIGINAL_SOFTWARE_OR_TEST	Cardozo ketamine historeceptomics project	APPROVED_PUBLICATION_SOURCE_SNAPSHOT_2026-08-25	PROJECT_ORIGINAL_OR_NOT_APPLICABLE	REPLACE_WITH_PUBLIC_DERIVATIVE	MIT	NO	Public documentation, metadata, or input routing was sanitized without changing protected scientific behavior	Derived from the approved source snapshot with documented public-only changes	67E4DCAE8F6CBC412527CD2AD0BDE0D57DCF6AFD199EC3F4D90EE66D769F1034
src/cardozo_ketamine_hr/upstream/whole_body_fingerprint_authority.py	src/cardozo_ketamine_hr/upstream/whole_body_fingerprint_authority.py	ORIGINAL_SOFTWARE_OR_TEST	Cardozo ketamine historeceptomics project	APPROVED_PUBLICATION_SOURCE_SNAPSHOT_2026-08-25	PROJECT_ORIGINAL_OR_NOT_APPLICABLE	REPLACE_WITH_PUBLIC_DERIVATIVE	MIT	NO	Public documentation, metadata, or input routing was sanitized without changing protected scientific behavior	Derived from the approved source snapshot with documented public-only changes	438C00EFE2632D1F9F6F7F3EEC54EE6AFD5ACDA879183E004C54EC76EB6A81FD
src/cardozo_ketamine_hr/utilities.py	src/cardozo_ketamine_hr/utilities.py	ORIGINAL_SOFTWARE_OR_TEST	Cardozo ketamine historeceptomics project	APPROVED_PUBLICATION_SOURCE_SNAPSHOT_2026-08-25	PROJECT_ORIGINAL_OR_NOT_APPLICABLE	REPLACE_WITH_PUBLIC_DERIVATIVE	MIT	NO	Public documentation, metadata, or input routing was sanitized without changing protected scientific behavior	Derived from the approved source snapshot with documented public-only changes	C11BA3BDEBEB7FA96E706F9C5C5A43A767F3F771923DE8F67BFCD9C59BD3BD91
tests/conftest.py	tests/conftest.py	ORIGINAL_SOFTWARE_OR_TEST	Cardozo ketamine historeceptomics project	APPROVED_PUBLICATION_SOURCE_SNAPSHOT_2026-08-25	PROJECT_ORIGINAL_OR_NOT_APPLICABLE	REPLACE_WITH_PUBLIC_DERIVATIVE	MIT	NO	Public documentation, metadata, or input routing was sanitized without changing protected scientific behavior	Derived from the approved source snapshot with documented public-only changes	1F9BED1E268BF50DA63CE96ECE6FAC298BBAE3044406ED1E18400DBA73700935
tests/test_activity_normalization.py	tests/test_activity_normalization.py	ORIGINAL_SOFTWARE_OR_TEST	Cardozo ketamine historeceptomics project	APPROVED_PUBLICATION_SOURCE_SNAPSHOT_2026-08-25	PROJECT_ORIGINAL_OR_NOT_APPLICABLE	REPLACE_WITH_PUBLIC_DERIVATIVE	MIT	NO	Public documentation, metadata, or input routing was sanitized without changing protected scientific behavior	Derived from the approved source snapshot with documented public-only changes	7A50BF4290287985D3863A2BB3A31B4525E8355E1C6F63757CB9A409CA10966E
tests/test_compound_identity_separation.py	tests/test_compound_identity_separation.py	ORIGINAL_SOFTWARE_OR_TEST	Cardozo ketamine historeceptomics project	APPROVED_PUBLICATION_SOURCE_SNAPSHOT_2026-08-25	PROJECT_ORIGINAL_OR_NOT_APPLICABLE	REPLACE_WITH_PUBLIC_DERIVATIVE	MIT	NO	Public documentation, metadata, or input routing was sanitized without changing protected scientific behavior	Derived from the approved source snapshot with documented public-only changes	D0EDD6BD7CF536DF65BF5797361AEFE21DC3C607644C07B7BE0BA7D2DFC836F7
tests/test_cpu_gpu_equivalence.py	tests/test_cpu_gpu_equivalence.py	ORIGINAL_SOFTWARE_OR_TEST	Cardozo ketamine historeceptomics project	APPROVED_PUBLICATION_SOURCE_SNAPSHOT_2026-08-25	PROJECT_ORIGINAL_OR_NOT_APPLICABLE	REPLACE_WITH_PUBLIC_DERIVATIVE	MIT	NO	Public documentation, metadata, or input routing was sanitized without changing protected scientific behavior	Derived from the approved source snapshot with documented public-only changes	FCD5465E6205C444105B825CD1D3CFDE835B67EA2ACBDA95B79B104A989776FD
tests/test_expression_standardization.py	tests/test_expression_standardization.py	ORIGINAL_SOFTWARE_OR_TEST	Cardozo ketamine historeceptomics project	APPROVED_PUBLICATION_SOURCE_SNAPSHOT_2026-08-25	PROJECT_ORIGINAL_OR_NOT_APPLICABLE	REPLACE_WITH_PUBLIC_DERIVATIVE	MIT	NO	Public documentation, metadata, or input routing was sanitized without changing protected scientific behavior	Derived from the approved source snapshot with documented public-only changes	8CD311411FDC9EAF911B99EE361BB9890F9FCB98A47312BCE0882B282F7BBD7D
tests/test_external_reuse.py	tests/test_external_reuse.py	ORIGINAL_SOFTWARE_OR_TEST	Cardozo ketamine historeceptomics project	APPROVED_PUBLICATION_SOURCE_SNAPSHOT_2026-08-25	PROJECT_ORIGINAL_OR_NOT_APPLICABLE	REPLACE_WITH_PUBLIC_DERIVATIVE	MIT	NO	Public documentation, metadata, or input routing was sanitized without changing protected scientific behavior	Derived from the approved source snapshot with documented public-only changes	71FF0FD12B0E04B036C0F1F42667714F5D74F9808BF9575606D80557661F9976
tests/test_final_family_completion.py	tests/test_final_family_completion.py	ORIGINAL_SOFTWARE_OR_TEST	Cardozo ketamine historeceptomics project	APPROVED_PUBLICATION_SOURCE_SNAPSHOT_2026-08-25	PROJECT_ORIGINAL_OR_NOT_APPLICABLE	REPLACE_WITH_PUBLIC_DERIVATIVE	MIT	NO	Public documentation, metadata, or input routing was sanitized without changing protected scientific behavior	Derived from the approved source snapshot with documented public-only changes	8A84B87AF9AAA735E02A771EB14650647AA736786FC04052455AC4BFC4B984A0
tests/test_fixed_reference_projection.py	tests/test_fixed_reference_projection.py	ORIGINAL_SOFTWARE_OR_TEST	Cardozo ketamine historeceptomics project	APPROVED_PUBLICATION_SOURCE_SNAPSHOT_2026-08-25	PROJECT_ORIGINAL_OR_NOT_APPLICABLE	REPLACE_WITH_PUBLIC_DERIVATIVE	MIT	NO	Public documentation, metadata, or input routing was sanitized without changing protected scientific behavior	Derived from the approved source snapshot with documented public-only changes	A8CD3478C0A7A2B7AFB5E61058D8CC35D048078E64B85DCAAB5F1B07A2712633
tests/test_gesd_regression.py	tests/test_gesd_regression.py	ORIGINAL_SOFTWARE_OR_TEST	Cardozo ketamine historeceptomics project	APPROVED_PUBLICATION_SOURCE_SNAPSHOT_2026-08-25	PROJECT_ORIGINAL_OR_NOT_APPLICABLE	REPLACE_WITH_PUBLIC_DERIVATIVE	MIT	NO	Public documentation, metadata, or input routing was sanitized without changing protected scientific behavior	Derived from the approved source snapshot with documented public-only changes	9D33D9F6FF7B7922D31710640DC1812B95D2477121C6278728A61F22F2F3CBA5
tests/test_governance_configs.py	tests/test_governance_configs.py	ORIGINAL_SOFTWARE_OR_TEST	Cardozo ketamine historeceptomics project	APPROVED_PUBLICATION_SOURCE_SNAPSHOT_2026-08-25	PROJECT_ORIGINAL_OR_NOT_APPLICABLE	REPLACE_WITH_PUBLIC_DERIVATIVE	MIT	NO	Public documentation, metadata, or input routing was sanitized without changing protected scientific behavior	Derived from the approved source snapshot with documented public-only changes	B40042F536070AACB2C36126D03926D3DF4FF7F0D0FCB1EB0A763685736ED3BC
tests/test_governance_statuses.py	tests/test_governance_statuses.py	ORIGINAL_SOFTWARE_OR_TEST	Cardozo ketamine historeceptomics project	APPROVED_PUBLICATION_SOURCE_SNAPSHOT_2026-08-25	PROJECT_ORIGINAL_OR_NOT_APPLICABLE	REPLACE_WITH_PUBLIC_DERIVATIVE	MIT	NO	Public documentation, metadata, or input routing was sanitized without changing protected scientific behavior	Derived from the approved source snapshot with documented public-only changes	76A590058B22AB5D94D26C0BB406E86D4676FA680B48FEF1653D259ED89AC248
tests/test_heatmap_call_count.py	tests/test_heatmap_call_count.py	ORIGINAL_SOFTWARE_OR_TEST	Cardozo ketamine historeceptomics project	APPROVED_PUBLICATION_SOURCE_SNAPSHOT_2026-08-25	PROJECT_ORIGINAL_OR_NOT_APPLICABLE	REPLACE_WITH_PUBLIC_DERIVATIVE	MIT	NO	Public documentation, metadata, or input routing was sanitized without changing protected scientific behavior	Derived from the approved source snapshot with documented public-only changes	4A3000F8AE64C93E1FF18226D2B7E6EDFB380A25CCA4842A5AA3162AE5A3A439
tests/test_hr_construction.py	tests/test_hr_construction.py	ORIGINAL_SOFTWARE_OR_TEST	Cardozo ketamine historeceptomics project	APPROVED_PUBLICATION_SOURCE_SNAPSHOT_2026-08-25	PROJECT_ORIGINAL_OR_NOT_APPLICABLE	REPLACE_WITH_PUBLIC_DERIVATIVE	MIT	NO	Public documentation, metadata, or input routing was sanitized without changing protected scientific behavior	Derived from the approved source snapshot with documented public-only changes	5614B7F162BF86ECB69024875C889389B539728B93B3897A26D656A1013C0745
tests/test_identity_resolution.py	tests/test_identity_resolution.py	ORIGINAL_SOFTWARE_OR_TEST	Cardozo ketamine historeceptomics project	APPROVED_PUBLICATION_SOURCE_SNAPSHOT_2026-08-25	PROJECT_ORIGINAL_OR_NOT_APPLICABLE	REPLACE_WITH_PUBLIC_DERIVATIVE	MIT	NO	Public documentation, metadata, or input routing was sanitized without changing protected scientific behavior	Derived from the approved source snapshot with documented public-only changes	DAB3C2CD18DAED560B202CCDA213AE3DC6539BC194366B677B6214AFDA358E2C
tests/test_multivariate_rank_handling.py	tests/test_multivariate_rank_handling.py	ORIGINAL_SOFTWARE_OR_TEST	Cardozo ketamine historeceptomics project	APPROVED_PUBLICATION_SOURCE_SNAPSHOT_2026-08-25	PROJECT_ORIGINAL_OR_NOT_APPLICABLE	REPLACE_WITH_PUBLIC_DERIVATIVE	MIT	NO	Public documentation, metadata, or input routing was sanitized without changing protected scientific behavior	Derived from the approved source snapshot with documented public-only changes	82E39DEF3F611360EED216B8018C01E1BB0F2C59AAD32D2089F8B8D5A3B314AB
tests/test_pairwise_metrics.py	tests/test_pairwise_metrics.py	ORIGINAL_SOFTWARE_OR_TEST	Cardozo ketamine historeceptomics project	APPROVED_PUBLICATION_SOURCE_SNAPSHOT_2026-08-25	PROJECT_ORIGINAL_OR_NOT_APPLICABLE	REPLACE_WITH_PUBLIC_DERIVATIVE	MIT	NO	Public documentation, metadata, or input routing was sanitized without changing protected scientific behavior	Derived from the approved source snapshot with documented public-only changes	9CC633CDAD2D824B8BFF0668281C03396AB27D3BB408EE204CBFF20597C73EC2
tests/test_pooled_authority_counts.py	tests/test_pooled_authority_counts.py	ORIGINAL_SOFTWARE_OR_TEST	Cardozo ketamine historeceptomics project	APPROVED_PUBLICATION_SOURCE_SNAPSHOT_2026-08-25	PROJECT_ORIGINAL_OR_NOT_APPLICABLE	REPLACE_WITH_PUBLIC_DERIVATIVE	MIT	NO	Public documentation, metadata, or input routing was sanitized without changing protected scientific behavior	Derived from the approved source snapshot with documented public-only changes	38F3294176337337F558B6B8A4FC39AAFD415D712EFD0BD830BC0F8F703A4330
tests/test_portable_release_outputs.py	tests/test_portable_release_outputs.py	ORIGINAL_SOFTWARE_OR_TEST	Cardozo ketamine historeceptomics project	APPROVED_PUBLICATION_SOURCE_SNAPSHOT_2026-08-25	PROJECT_ORIGINAL_OR_NOT_APPLICABLE	REPLACE_WITH_PUBLIC_DERIVATIVE	MIT	NO	Public documentation, metadata, or input routing was sanitized without changing protected scientific behavior	Derived from the approved source snapshot with documented public-only changes	E1A1A1579FDAA92DB90ABA53E11B2A2F5B7C604E0F3A4F833CAB45EF2AF44C2A
tests/test_resource_limits.py	tests/test_resource_limits.py	ORIGINAL_SOFTWARE_OR_TEST	Cardozo ketamine historeceptomics project	APPROVED_PUBLICATION_SOURCE_SNAPSHOT_2026-08-25	PROJECT_ORIGINAL_OR_NOT_APPLICABLE	REPLACE_WITH_PUBLIC_DERIVATIVE	MIT	NO	Public documentation, metadata, or input routing was sanitized without changing protected scientific behavior	Derived from the approved source snapshot with documented public-only changes	C3194FEA5164CBE0994C5891F02312A7A771CE0BD05B91F954C87A2F5DBB4CA7
tests/test_target_mapping.py	tests/test_target_mapping.py	ORIGINAL_SOFTWARE_OR_TEST	Cardozo ketamine historeceptomics project	APPROVED_PUBLICATION_SOURCE_SNAPSHOT_2026-08-25	PROJECT_ORIGINAL_OR_NOT_APPLICABLE	REPLACE_WITH_PUBLIC_DERIVATIVE	MIT	NO	Public documentation, metadata, or input routing was sanitized without changing protected scientific behavior	Derived from the approved source snapshot with documented public-only changes	AF9F501ADBFF0F1A33301A01246157AA3757493AE01F9817E5B345D8266B8BC3
workflow/Snakefile	workflow/Snakefile	ORIGINAL_SOFTWARE_OR_TEST	Cardozo ketamine historeceptomics project	APPROVED_PUBLICATION_SOURCE_SNAPSHOT_2026-08-25	PROJECT_ORIGINAL_OR_NOT_APPLICABLE	REPLACE_WITH_PUBLIC_DERIVATIVE	MIT	NO	Public documentation, metadata, or input routing was sanitized without changing protected scientific behavior	Derived from the approved source snapshot with documented public-only changes	4D1009A8A46CC5099ADDD551FEAC4A75E144D36F03CC93CE5243ADF7B9A02F2B
PUBLIC_RELEASE_ADDITION::.github/ISSUE_TEMPLATE/bug_report.yml	.github/ISSUE_TEMPLATE/bug_report.yml	ORIGINAL_CONFIGURATION	Cardozo ketamine historeceptomics public release	2026-08-25	NOT_IN_APPROVED_SOURCE_TREE	KEEP	MIT	NO	Original public-release software, documentation, configuration, or audit evidence	Authored for sanitized public release v0.1.1	09045D0B9E6DD07C93814D2E9B6222D53EB85E8A308C113C2A2ACD6662689712
PUBLIC_RELEASE_ADDITION::.github/ISSUE_TEMPLATE/config.yml	.github/ISSUE_TEMPLATE/config.yml	ORIGINAL_CONFIGURATION	Cardozo ketamine historeceptomics public release	2026-08-25	NOT_IN_APPROVED_SOURCE_TREE	KEEP	MIT	NO	Original public-release software, documentation, configuration, or audit evidence	Authored for sanitized public release v0.1.1	68BA8AF7F394AD9F53AD378C522F21B7D1849C6E9A89347A0CE57E933F350010
PUBLIC_RELEASE_ADDITION::.github/ISSUE_TEMPLATE/documentation_issue.yml	.github/ISSUE_TEMPLATE/documentation_issue.yml	ORIGINAL_CONFIGURATION	Cardozo ketamine historeceptomics public release	2026-08-25	NOT_IN_APPROVED_SOURCE_TREE	KEEP	MIT	NO	Original public-release software, documentation, configuration, or audit evidence	Authored for sanitized public release v0.1.1	E469288C4ACAF4EE9067A815A232524639FE8DFAAF28F530182AB7CFA609E862
PUBLIC_RELEASE_ADDITION::.github/ISSUE_TEMPLATE/feature_request.yml	.github/ISSUE_TEMPLATE/feature_request.yml	ORIGINAL_CONFIGURATION	Cardozo ketamine historeceptomics public release	2026-08-25	NOT_IN_APPROVED_SOURCE_TREE	KEEP	MIT	NO	Original public-release software, documentation, configuration, or audit evidence	Authored for sanitized public release v0.1.1	B7E1E242D4C6EF5F27A5D6578785853D66A11D92137C82C864C3BF59021F1A56
PUBLIC_RELEASE_ADDITION::.github/ISSUE_TEMPLATE/reproducibility_failure.yml	.github/ISSUE_TEMPLATE/reproducibility_failure.yml	ORIGINAL_CONFIGURATION	Cardozo ketamine historeceptomics public release	2026-08-25	NOT_IN_APPROVED_SOURCE_TREE	KEEP	MIT	NO	Original public-release software, documentation, configuration, or audit evidence	Authored for sanitized public release v0.1.1	C4784488889F9D0C8EC379515D6FA9930F09D2C62C8EE9DD560B3AE49CFBABEF
PUBLIC_RELEASE_ADDITION::.github/codeql/codeql-config.yml	.github/codeql/codeql-config.yml	ORIGINAL_CONFIGURATION	Cardozo ketamine historeceptomics public release	2026-08-25	NOT_IN_APPROVED_SOURCE_TREE	KEEP	MIT	NO	Original public-release software, documentation, configuration, or audit evidence	Authored for sanitized public release v0.1.1	A2A4072DA6024B667778BB3B13A8228F026F797226F39DBB72E4E017EBADFD2B
PUBLIC_RELEASE_ADDITION::.github/dependabot.yml	.github/dependabot.yml	ORIGINAL_CONFIGURATION	Cardozo ketamine historeceptomics public release	2026-08-25	NOT_IN_APPROVED_SOURCE_TREE	KEEP	MIT	NO	Original public-release software, documentation, configuration, or audit evidence	Authored for sanitized public release v0.1.1	4954D69388FFADFD7BDF08F7C68A6276B4FAAC632762D6FD6F9A85B953F15D02
PUBLIC_RELEASE_ADDITION::.github/pull_request_template.md	.github/pull_request_template.md	ORIGINAL_CONFIGURATION	Cardozo ketamine historeceptomics public release	2026-08-25	NOT_IN_APPROVED_SOURCE_TREE	KEEP	MIT	NO	Original public-release software, documentation, configuration, or audit evidence	Authored for sanitized public release v0.1.1	AE46F19A1A7998835B2C1FB7F8D38B33EC3A74CE655D2EE36E88E8820DF53F6F
PUBLIC_RELEASE_ADDITION::.github/workflows/codeql.yml	.github/workflows/codeql.yml	ORIGINAL_CONFIGURATION	Cardozo ketamine historeceptomics public release	2026-08-25	NOT_IN_APPROVED_SOURCE_TREE	KEEP	MIT	NO	Original public-release software, documentation, configuration, or audit evidence	Authored for sanitized public release v0.1.1	58BB28EC427F5CF3DF2957226BB509E5F28269AA6A01F88DEE87318B18CE9F7A
